DATAFLOW,LAST UPDATE,freq,unit,icha11_hf,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,AT,2019,75.07,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,BA,2019,70.27,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,BE,2019,75.26,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,BG,2019,60.59,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,CH,2019,66.76,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,CY,2019,54.20,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,CZ,2019,84.99,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,DE,2019,84.02,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,DK,2019,83.71,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,EA12,2019,79.58,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,EA18,2019,79.47,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,EA19,2019,79.43,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,EE,2019,74.47,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,EL,2019,61.51,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,ES,2019,70.61,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,EU15,2019,79.67,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,EU27_2007,2019,79.35,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,EU27_2020,2019,79.51,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,EU28,2019,79.35,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,FI,2019,77.87,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,FR,2019,83.55,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,HR,2019,81.91,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,HU,2019,68.67,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,IE,2019,74.63,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,IS,2019,82.80,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,IT,2019,73.74,b
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,LI,2019,65.00,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,LT,2019,66.38,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,LU,2019,84.96,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,LV,2019,60.12,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,MT,2019,62.51,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,NL,2019,82.66,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,NO,2019,85.72,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,PL,2019,71.78,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,PT,2019,60.85,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,RO,2019,80.45,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,SE,2019,85.12,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,SI,2019,72.78,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,SK,2019,79.79,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF1,UK,2019,78.51,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,AT,2019,17.92,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,BA,2019,29.35,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,BE,2019,19.81,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,BG,2019,37.80,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,CH,2019,25.29,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,CY,2019,33.73,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,CZ,2019,14.09,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,DE,2019,13.36,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,DK,2019,13.79,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,EA12,2019,15.40,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,EA18,2019,15.50,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,EA19,2019,15.54,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,EE,2019,23.93,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,EL,2019,33.64,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,ES,2019,21.76,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,EU15,2019,15.39,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,EU27_2007,2019,15.74,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,EU27_2020,2019,15.70,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,EU28,2019,15.73,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,FI,2019,17.42,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,FR,2019,9.46,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,HR,2019,11.46,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,HU,2019,27.79,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,IE,2019,11.83,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,IS,2019,15.55,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,IT,2019,23.46,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,LI,2019,21.60,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,LT,2019,32.27,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,LU,2019,9.59,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,LV,2019,35.11,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,MT,2019,34.13,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,NL,2019,10.57,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,NO,2019,13.92,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,PL,2019,20.09,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,PT,2019,30.61,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,RO,2019,18.88,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,SE,2019,13.71,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,SI,2019,11.66,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,SK,2019,19.16,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PC_CHE,HF3,UK,2019,15.87,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,AT,2019,2976.93,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,BE,2019,2888.95,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,BG,2019,770.66,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,CH,2019,3283.21,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,CY,2019,1071.88,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,CZ,2019,1969.89,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,DE,2019,3813.46,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,DK,2019,3178.09,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,EA18,2019,2691.71,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,EA19,2019,2683.61,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,EE,2019,1293.58,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,EL,2019,1023.77,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,ES,2019,1762.03,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,EU27_2020,2019,2475.99,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,EU28,2019,2455.95,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,FI,2019,2418.07,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,FR,2019,3058.54,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,HR,2019,1135.48,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,HU,2019,1018.07,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,IE,2019,2615.24,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,IS,2019,2532.62,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,IT,2019,1864.89,b
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,LT,2019,1261.16,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,LU,2019,3237.55,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,LV,2019,862.65,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,MT,2019,1839.41,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,NL,2019,3304.44,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,NO,2019,3932.29,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,PL,2019,1134.99,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,PT,2019,1389.48,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,RO,2019,1050.92,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,SE,2019,3260.48,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,SI,2019,1661.11,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,SK,2019,1195.68,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF1,UK,2019,2464.77,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,AT,2019,710.47,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,BE,2019,760.37,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,BG,2019,480.73,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,CH,2019,1243.82,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,CY,2019,667.03,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,CZ,2019,326.65,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,DE,2019,606.62,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,DK,2019,523.72,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,EA18,2019,524.86,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,EA19,2019,525.11,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,EE,2019,415.72,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,EL,2019,559.92,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,ES,2019,543.07,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,EU27_2020,2019,488.94,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,EU28,2019,486.76,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,FI,2019,541.04,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,FR,2019,346.26,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,HR,2019,158.94,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,HU,2019,411.94,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,IE,2019,414.45,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,IS,2019,475.51,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,IT,2019,593.28,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,LT,2019,613.08,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,LU,2019,365.36,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,LV,2019,503.69,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,MT,2019,1004.33,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,NL,2019,422.37,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,NO,2019,638.53,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,PL,2019,317.69,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,PT,2019,698.91,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,RO,2019,246.61,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,SE,2019,525.26,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,SI,2019,266.14,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,SK,2019,287.10,
ESTAT:HLTH_SHA11_HF(1.0),26/07/23 23:00:00,A,PPS_HAB,HF3,UK,2019,498.28,
